school_id,district,school,total_actively_enrolled_students,gender_female,gender_male,gender_missing,black_or_african_american,white,pupils_in_poverty,year,all_other_races
4701023,SC Public Charter School District,Lowcountry Leadership Charter School,503,249,254,NA,74,379,NA,2017,50
4701024,SC Public Charter School District,Cyber Academy of S. C.,1137,599,538,NA,266,788,NA,2017,83
4701026,SC Public Charter School District,GREEN Charter School,665,333,332,NA,86,367,NA,2017,212
4701027,SC Public Charter School District,Bridges Preparatory School,580,267,313,NA,80,433,NA,2017,67
4701028,SC Public Charter School District,S. C. Science Academy,137,54,83,NA,99,29,NA,2017,9
4701029,SC Public Charter School District,Pee Dee Math Science & Tech Academy,146,68,78,NA,100,40,NA,2017,6
4701030,SC Public Charter School District,Quest Leadership Academy,205,100,105,NA,198,7,NA,2017,0
4701031,SC Public Charter School District,Gray Collegiate Academy,401,208,193,NA,108,272,NA,2017,21
4701033,SC Public Charter School District,Riverwalk Academy,485,220,265,NA,104,365,NA,2017,16
4701034,SC Public Charter School District,High Point Academy,1115,574,541,NA,209,817,NA,2017,89
4701035,SC Public Charter School District,Midlands STEM Institute,173,85,88,NA,44,116,NA,2017,13
4701036,SC Public Charter School District,Lead Academy,262,114,148,NA,112,75,NA,2017,75
4701037,SC Public Charter School District,LowCountry Montessori School,366,186,180,NA,27,302,NA,2017,37
4701039,SC Public Charter School District,NEXT High,335,145,190,NA,25,300,NA,2017,10
4701040,SC Public Charter School District,Tall Pines STEM Academy,96,44,52,NA,2,83,NA,2017,11
4701041,SC Public Charter School District,Oceanside Collegiate Academy,316,132,184,NA,38,259,NA,2017,19
4701042,SC Public Charter School District,Felton Lab Charter School,369,184,185,NA,317,7,NA,2017,4
4701043,SC Public Charter School District,Greenville Tech Charter Hi,417,206,211,NA,61,280,NA,2017,76
5207005,School for the Deaf and the Blind,SC School For Blind High,15,9,6,NA,3,11,NA,2017,1
5207007,School for the Deaf and the Blind,SC School For Deaf High,30,19,11,NA,20,6,NA,2017,4
5207009,School for the Deaf and the Blind,SC School For Deaf Elem/Middle,47,22,25,NA,22,19,NA,2017,6
5207010,School for the Deaf and the Blind,SC School For Blind Elem/Middle,36,13,23,NA,15,17,NA,2017,4
5207011,School for the Deaf and the Blind,Cedar Springs Academy,83,42,41,NA,38,35,NA,2017,10
5208001,Dept Of Juvenile Justice,Willow Lane,203,17,186,NA,149,49,NA,2017,5
5208002,Dept Of Juvenile Justice,Birchwood School,117,8,109,NA,98,17,NA,2017,2
5208003,Dept Of Juvenile Justice,Evaluation & Detention Ctr,306,58,248,NA,196,99,NA,2017,11
5209003,Dept Of Corrections,Tyger River High,40,0,40,NA,26,9,NA,2017,5
5209006,Dept Of Corrections,MacDougall High,6,0,6,NA,3,3,NA,2017,0
5209007,Dept Of Corrections,Manning HS,118,0,118,NA,84,31,NA,2017,3
5209009,Dept Of Corrections,Wateree River High,2,0,2,NA,2,0,NA,2017,0
5209011,Dept Of Corrections,Sara Babb High,26,26,0,NA,9,16,NA,2017,1
5209021,Dept Of Corrections,Lee High,89,0,89,NA,75,12,NA,2017,2
5209022,Dept Of Corrections,Trenton High,114,0,114,NA,89,24,NA,2017,1
5209023,Dept Of Corrections,Ridgeland High,10,0,10,NA,10,0,NA,2017,0
5209024,Dept Of Corrections,Turbeville High,252,0,252,NA,196,53,NA,2017,3
5364001,Governor's School for the Arts and Humanities,NA,229,144,85,NA,34,168,NA,2017,26
5395001,Governor's School for Math and Science,NA,264,135,129,NA,33,169,NA,2017,62
0160001,Abbeville,Abbeville High,505,231,274,0,226,251,NA,2016,28
0160003,Abbeville,Dixie High,438,212,226,0,66,361,NA,2016,11
0160007,Abbeville,John C Calhoun Elem,196,98,98,0,112,63,NA,2016,21
0160016,Abbeville,Wright Middle,382,203,179,0,178,184,NA,2016,20
0160017,Abbeville,Westwood Elem,355,154,201,0,155,184,NA,2016,16
0160018,Abbeville,Cherokee Trail Elem,430,195,235,0,45,371,NA,2016,14
0160019,Abbeville,Diamond Hill Elem,291,148,143,0,37,251,NA,2016,3
0160020,Abbeville,Long Cane Primary,461,226,235,0,212,228,NA,2016,21
0201001,Aiken,Silver Bluff High,614,281,333,0,273,276,NA,2016,65
0201002,Aiken,Aiken High,1388,669,719,0,583,675,NA,2016,130
0201003,Aiken,South Aiken High,1445,717,728,0,394,875,NA,2016,176
0201005,Aiken,Jefferson Elem,549,255,294,0,77,371,NA,2016,101
0201006,Aiken,Midland Valley High,1295,637,658,0,350,800,NA,2016,145
0201007,Aiken,Paul Knox Middle,667,312,355,0,209,384,NA,2016,74
0201008,Aiken,Lang Bath Clrwtr Middle,596,290,306,0,98,380,NA,2016,118
0201009,Aiken,Leavelle Mccampbell Middle,548,272,276,0,159,308,NA,2016,81
0201010,Aiken,New Ellenton Middle,190,96,94,0,79,69,NA,2016,42
0201011,Aiken,North Augusta Middle,616,308,308,0,175,350,NA,2016,91
0201012,Aiken,North Augusta High,1490,745,745,0,514,836,NA,2016,140
0201015,Aiken,Wagener-Salley High,275,128,147,0,135,123,NA,2016,17
0201016,Aiken,Aiken Elem,848,410,438,0,371,389,NA,2016,88
0201017,Aiken,M B Kennedy Middle,934,426,508,0,245,572,NA,2016,117
0201019,Aiken,Belvedere Elem,627,299,328,0,191,361,NA,2016,75
0201021,Aiken,Byrd Elem,823,401,422,0,200,441,NA,2016,182
0201022,Aiken,J D Lever Elem,592,283,309,0,189,309,NA,2016,94
0201024,Aiken,Clearwater Elem,517,242,275,0,121,184,NA,2016,212
0201025,Aiken,Busbee Corbett Elem/Mid,712,347,365,0,319,345,NA,2016,48
0201027,Aiken,East Aiken School of the Arts,626,320,306,0,294,258,NA,2016,74
0201028,Aiken,Schofield Middle,542,270,272,0,273,223,NA,2016,46
0201029,Aiken,Gloverville Elem,336,153,183,0,52,245,NA,2016,39
0201030,Aiken,Greendale Elem,418,202,216,0,178,157,NA,2016,83
0201031,Aiken,Hammond Hill Elem,785,360,425,0,148,519,NA,2016,118
0201033,Aiken,Jackson Middle,326,159,167,0,112,184,NA,2016,30
0201035,Aiken,Millbrook Elem,597,293,304,0,235,267,NA,2016,95
0201038,Aiken,North Aiken Elem/Pinecrest Annex,476,232,244,0,388,57,NA,2016,31
0201039,Aiken,North Augusta Elem,694,329,365,0,258,309,NA,2016,127
0201052,Aiken,Warrenville Elem,466,206,260,0,141,268,NA,2016,57
0201054,Aiken,Oakwood-Windsor Elem,406,198,208,0,86,198,NA,2016,122
0201055,Aiken,Redcliffe Elem,709,342,367,0,277,367,NA,2016,65
0201056,Aiken,Chukker Creek Elem,812,411,401,0,137,572,NA,2016,103
0201057,Aiken,Aiken Middle,523,247,276,0,219,231,NA,2016,73
0201058,Aiken,Mossy Creek Elem,716,320,396,0,258,356,NA,2016,102
0201059,Aiken,Ridge Spring-Monetta Elementary,506,235,271,0,175,208,NA,2016,123
0201060,Aiken,Ridge Spring-Monetta Middle\Hi,437,205,232,0,174,188,NA,2016,75
0201601,Aiken,Lloyd/Kennedy Charter,87,30,57,0,63,18,NA,2016,6
0201602,Aiken,Horse Creek Academy,412,218,194,0,71,304,NA,2016,37
0201603,Aiken,Aiken Performing Arts Charter,41,21,20,0,19,17,NA,2016,5
0301001,Allendale,Allendale Fairfax High,336,156,180,0,327,4,NA,2016,5
0301004,Allendale,Allendale Elem,361,190,171,0,340,10,NA,2016,11
0301006,Allendale,Fairfax Elem,345,169,176,0,326,8,NA,2016,11
0301008,Allendale,Allendale-Fairfax Middle,186,85,101,0,177,3,NA,2016,6
0401001,Anderson 01,Palmetto High,991,462,529,0,57,812,NA,2016,122
0401002,Anderson 01,Powdersville High,823,382,441,0,53,688,NA,2016,82
0401003,Anderson 01,Wren High,1148,528,620,0,63,1007,NA,2016,78
0401004,Anderson 01,Palmetto Elem,623,312,311,0,43,452,NA,2016,128
0401005,Anderson 01,Cedar Grove Elem,621,325,296,0,28,519,NA,2016,74
0401006,Anderson 01,Concrete Primary,661,321,340,0,47,507,NA,2016,107
0401008,Anderson 01,Wren Middle,744,364,380,0,45,655,NA,2016,44
0401009,Anderson 01,West Pelzer Elem,451,202,249,0,8,395,NA,2016,48
0401011,Anderson 01,Spearman Elem,599,287,312,0,51,472,NA,2016,76
0401012,Anderson 01,Palmetto Middle,773,395,378,0,35,657,NA,2016,81
0401013,Anderson 01,Wren Elem,582,270,312,0,26,509,NA,2016,47
0401014,Anderson 01,Hunt Meadows Elem,471,224,247,0,11,434,NA,2016,26
0401061,Anderson 01,Powdersville Middle,610,299,311,0,47,492,NA,2016,71
0401062,Anderson 01,Powdersville Elem,609,298,311,0,51,488,NA,2016,70
0402012,Anderson 02,Belton Honea Path High,1102,501,601,0,178,883,NA,2016,41
0402013,Anderson 02,Belton Elem,504,274,230,0,98,375,NA,2016,31
0402014,Anderson 02,Belton Middle,547,265,282,0,94,421,NA,2016,32
0402015,Anderson 02,Marshall Primary,622,330,292,0,124,459,NA,2016,39
0402018,Anderson 02,Honea Path Elem,597,284,313,0,72,495,NA,2016,30
0402019,Anderson 02,Honea Path Middle,293,139,154,0,44,238,NA,2016,11
0402021,Anderson 02,Wright Elem,185,100,85,0,2,180,NA,2016,3
0403022,Anderson 03,Crescent High,728,352,376,0,78,610,NA,2016,40
0403024,Anderson 03,Iva Elem,422,235,187,0,39,342,NA,2016,41
0403025,Anderson 03,Starr Iva Middle,569,257,312,0,52,481,NA,2016,36
0403026,Anderson 03,Starr Elem,501,244,257,0,51,421,NA,2016,29
0403027,Anderson 03,Flat Rock Elem.,403,208,195,0,40,318,NA,2016,45
0404027,Anderson 04,Pendleton High,805,376,429,0,134,601,NA,2016,70
0404029,Anderson 04,Riverside Middle,444,218,226,0,64,346,NA,2016,34
0404031,Anderson 04,La France Elem,434,201,233,0,54,338,NA,2016,42
0404034,Anderson 04,Pendleton Elem,411,193,218,0,129,231,NA,2016,51
0404036,Anderson 04,Townville Elem,289,135,154,0,11,261,NA,2016,17
0404037,Anderson 04,Mt Lebanon Elem,484,237,247,0,45,401,NA,2016,38
0405038,Anderson 05,T L Hanna High,1782,896,886,0,538,1084,NA,2016,160
0405039,Anderson 05,Lakeside Middle School,484,196,288,0,181,222,NA,2016,81
0405040,Anderson 05,McCants Middle School,667,307,360,0,204,397,NA,2016,66
0405044,Anderson 05,Centerville Elementary School,699,322,377,0,153,429,NA,2016,117
0405045,Anderson 05,Concord Elem,664,350,314,0,116,461,NA,2016,87
0405047,Anderson 05,Homeland Park Primary,441,198,243,0,232,104,NA,2016,105
0405048,Anderson 05,Westside High,1652,804,848,0,641,813,NA,2016,198
0405050,Anderson 05,Nevitt Forest Elementary,507,237,270,0,349,93,NA,2016,65
0405051,Anderson 05,New Prospect Elementary,489,233,256,0,211,197,NA,2016,81
0405055,Anderson 05,Varennes Elementary,354,172,182,0,185,86,NA,2016,83
0405059,Anderson 05,Whitehall Elem,514,244,270,0,211,193,NA,2016,110
0405060,Anderson 05,Calhoun Academy Of The Arts,626,321,305,0,263,280,NA,2016,83
0405061,Anderson 05,Midway Elementary,766,378,388,0,106,573,NA,2016,87
0405062,Anderson 05,McLees Elementary,640,312,328,0,144,427,NA,2016,69
0405063,Anderson 05,Robert Anderson Middle,638,300,338,0,230,317,NA,2016,91
0405064,Anderson 05,Glenview Middle,712,358,354,0,248,402,NA,2016,62
0405065,Anderson 05,Southwood Academy of the Arts,293,201,92,0,57,216,NA,2016,20
0405066,Anderson 05,North Pointe Elem,486,242,244,0,72,332,NA,2016,82
0405601,Anderson 05,Anderson Five Charter,78,58,20,0,5,68,NA,2016,5
0405800,Anderson 05,West Market School of Early Ed.,201,90,111,0,74,95,NA,2016,32
0405801,Anderson 05,South Fant School of Early Ed.,178,92,86,0,110,41,NA,2016,27
0501001,Bamberg 01,Bamberg Ehrhardt High,403,184,219,0,221,164,NA,2016,18
0501002,Bamberg 01,Bamberg-Ehrhardt Middle,214,96,118,0,109,99,NA,2016,6
0501006,Bamberg 01,Richard Carroll Elem.,783,383,400,0,451,305,NA,2016,27
0502007,Bamberg 02,Denmark Olar High,181,101,80,0,173,1,NA,2016,7
0502008,Bamberg 02,Denmark-Olar Middle,140,72,68,0,132,2,NA,2016,6
0502010,Bamberg 02,Denmark-Olar Elem,383,197,186,0,354,16,NA,2016,13
0619001,Barnwell 19,Blackville-Hilda High,200,105,95,0,148,47,NA,2016,5
0619003,Barnwell 19,Macedonia Elem,359,171,188,0,269,66,NA,2016,24
0619004,Barnwell 19,Blackville-Hilda Jr. High,113,55,58,0,90,19,NA,2016,4
0629006,Barnwell 29,Williston Elko High,266,136,130,0,131,120,NA,2016,15
0629007,Barnwell 29,Kelly Edwards Elem,444,198,246,0,236,192,NA,2016,16
0629008,Barnwell 29,Williston Elko Middle,203,96,107,0,114,82,NA,2016,7
0645009,Barnwell 45,Barnwell High,646,309,337,0,312,301,NA,2016,33
0645010,Barnwell 45,Guinyard-Butler Middle,362,189,173,0,168,157,NA,2016,37
0645011,Barnwell 45,Barnwell Primary,758,367,391,0,364,313,NA,2016,81
0645012,Barnwell 45,Barnwell Elem,465,244,221,0,224,199,NA,2016,42
0701001,Beaufort,Lady's Island Middle,513,238,275,0,260,182,NA,2016,71
0701002,Beaufort,Beaufort High,1300,648,652,0,445,691,NA,2016,164
0701003,Beaufort,Hilton Head Is. High,1274,649,625,0,147,692,NA,2016,435
0701004,Beaufort,Battery Creek High,832,404,428,0,404,296,NA,2016,132
0701008,Beaufort,Beaufort Elem,515,245,270,0,266,176,NA,2016,73
0701009,Beaufort,Hilton Head Is. Middle,973,505,468,0,110,468,NA,2016,395
0701010,Beaufort,Broad River Elem,498,261,237,0,191,141,NA,2016,166
0701014,Beaufort,Ladys Island Elem,340,189,151,0,199,84,NA,2016,57
0701015,Beaufort,Mossy Oaks Elem,415,204,211,0,172,154,NA,2016,89
0701016,Beaufort,Port Royal Elem,207,101,106,0,79,80,NA,2016,48
0701017,Beaufort,Michael C. Riley Elem,709,361,348,0,74,214,NA,2016,421
0701020,Beaufort,St Helena Elem,441,213,228,0,347,53,NA,2016,41
0701022,Beaufort,Joseph S Shanklin Elem,414,205,209,0,247,62,NA,2016,105
0701023,Beaufort,Whale Branch Elem,587,287,300,0,468,67,NA,2016,52
0701024,Beaufort,Bluffton Elem,607,269,338,0,76,263,NA,2016,268
0701025,Beaufort,Coosa Elem,472,226,246,0,75,316,NA,2016,81
0701026,Beaufort,H. E. McCracken Middle,1077,533,544,0,150,501,NA,2016,426
0701027,Beaufort,Whale Branch Middle,400,184,216,0,320,40,NA,2016,40
0701028,Beaufort,Beaufort Middle,529,255,274,0,188,251,NA,2016,90
0701029,Beaufort,Okatie Elem,600,275,325,0,101,354,NA,2016,145
0701030,Beaufort,Bluffton High,1380,700,680,0,233,671,NA,2016,476
0701031,Beaufort,Hilton Head Is. Early Childhood,423,198,225,0,64,112,NA,2016,247
0701032,Beaufort,Hilton Head Is. Ele. School for Creativ,786,421,365,0,118,326,NA,2016,342
0701033,Beaufort,Hilton Head Is. Elem,960,446,514,0,98,386,NA,2016,476
0701034,Beaufort,Red Cedar Elementary,687,335,352,0,82,214,NA,2016,391
0701035,Beaufort,Bluffton Middle,937,443,494,0,113,413,NA,2016,411
0701036,Beaufort,Whale Branch Early College Hig,472,242,230,0,372,62,NA,2016,38
0701037,Beaufort,Pritchardville Elem,809,375,434,0,89,425,NA,2016,295
0701038,Beaufort,River Ridge Academy,943,474,469,0,103,571,NA,2016,269
0701040,Beaufort,Robert Smalls International Academy,711,344,367,0,377,176,NA,2016,158
0701041,Beaufort,Right Choice School,66,23,43,0,38,19,NA,2016,9
0701601,Beaufort,Riverview Charter School,562,264,298,0,133,324,NA,2016,105
0801001,Berkeley,Stratford High,1725,858,867,0,403,982,NA,2016,340
0801002,Berkeley,Berkeley High,1440,722,718,0,522,790,NA,2016,128
0801006,Berkeley,Cross High,296,136,160,0,218,69,NA,2016,9
0801007,Berkeley,Goose Creek High,1873,920,953,0,796,716,NA,2016,361
0801008,Berkeley,Hanahan High,1016,503,513,0,246,607,NA,2016,163
0801011,Berkeley,Berkeley Elem,714,354,360,0,279,369,NA,2016,66
0801012,Berkeley,Berkeley Middle,1147,575,572,0,409,610,NA,2016,128
0801014,Berkeley,Boulder Bluff Elem,850,405,445,0,322,343,NA,2016,185
0801015,Berkeley,Cainhoy Elem Middle,317,168,149,0,231,58,NA,2016,28
0801016,Berkeley,Cross Elem,371,172,199,0,266,90,NA,2016,15
0801017,Berkeley,College Park Elem,1099,491,608,0,260,456,NA,2016,383
0801020,Berkeley,J K Gourdin Elem,165,80,85,0,160,4,NA,2016,1
0801021,Berkeley,Hanahan Middle,840,392,448,0,127,500,NA,2016,213
0801022,Berkeley,Westview Middle,833,430,403,0,177,487,NA,2016,169
0801023,Berkeley,Sangaree Elem,757,385,372,0,195,423,NA,2016,139
0801024,Berkeley,Henry E Bonner Elem,757,370,387,0,136,593,NA,2016,28
0801027,Berkeley,Sedgefield Middle,1054,509,545,0,457,322,NA,2016,275
0801028,Berkeley,St Stephen Elem,428,217,211,0,280,123,NA,2016,25
0801029,Berkeley,St Stephen Middle,232,114,118,0,190,31,NA,2016,11
0801030,Berkeley,Whitesville Elem,1095,541,554,0,352,596,NA,2016,147
0801031,Berkeley,Westview Elem,557,250,307,0,106,334,NA,2016,117
0801032,Berkeley,College Park Middle,746,362,384,0,197,326,NA,2016,223
0801033,Berkeley,Marrington Elementary School,568,272,296,0,77,366,NA,2016,125
0801034,Berkeley,Marrington Middle School Arts,380,221,159,0,92,221,NA,2016,67
0801036,Berkeley,Howe Hall AIMS Elem,415,220,195,0,54,302,NA,2016,59
0801037,Berkeley,Macedonia Middle,338,178,160,0,80,249,NA,2016,9
0801038,Berkeley,Sangaree Intermed,602,290,312,0,156,323,NA,2016,123
0801039,Berkeley,Devon Forest Elem,926,416,510,0,240,460,NA,2016,226
0801040,Berkeley,Sedgefield Intermed,830,403,427,0,322,238,NA,2016,270
0801041,Berkeley,Berkeley Intermed,607,284,323,0,245,296,NA,2016,66
0801043,Berkeley,Timberland High,659,316,343,0,363,279,NA,2016,17
0801044,Berkeley,Hanahan Elem,1245,594,651,0,203,703,NA,2016,339
0801045,Berkeley,Westview Primary,692,344,348,0,139,392,NA,2016,161
0801046,Berkeley,Goose Creek Primary,1119,507,612,0,378,368,NA,2016,373
0801047,Berkeley,Sangaree Middle,745,364,381,0,202,398,NA,2016,145
0801048,Berkeley,Daniel Island School,1422,684,738,0,138,1169,NA,2016,115
0801049,Berkeley,Cane Bay High,1657,823,834,0,434,965,NA,2016,258
0801050,Berkeley,Cane Bay Elementary,895,435,460,0,110,645,NA,2016,140
0801051,Berkeley,Berkeley County Middle College,101,69,32,0,19,78,NA,2016,4
0801052,Berkeley,Cane Bay Middle,800,405,395,0,163,543,NA,2016,94
0801053,Berkeley,Nexton Elementary,633,277,356,0,153,374,NA,2016,106
0901001,Calhoun,Calhoun County High,451,232,219,0,331,92,NA,2016,27
0901008,Calhoun,Sandy Run School,671,335,336,0,197,435,NA,2016,39
0901009,Calhoun,St Matthews K-8 School,640,302,338,0,517,72,NA,2016,51
1001001,Charleston,Baptist Hill High,479,250,229,0,384,34,NA,2016,61
1001002,Charleston,N Charleston High,462,233,229,0,385,24,NA,2016,53
1001008,Charleston,Garrett Academy of Tech,635,366,269,0,589,13,NA,2016,33
1001010,Charleston,Burke High,307,173,134,0,295,3,NA,2016,7
1001011,Charleston,Lincoln High,155,75,80,0,140,11,NA,2016,4
1001014,Charleston,Wando High,3990,1933,2057,0,449,3278,NA,2016,263
1001018,Charleston,Military Magnet Academy,493,207,286,0,378,23,NA,2016,92
1001020,Charleston,St Johns High,299,133,166,0,196,37,NA,2016,66
1001022,Charleston,R B Stall High,1268,608,660,0,718,173,NA,2016,377
1001030,Charleston,Northwoods Middle,992,449,543,0,629,110,NA,2016,253
1001033,Charleston,Chicora Elem,468,222,246,0,449,3,NA,2016,16
1001035,Charleston,Fort Johnson Middle,503,228,275,0,107,367,NA,2016,29
1001036,Charleston,A C Corcoran Elem,741,371,370,0,470,124,NA,2016,147
1001038,Charleston,Edmund A Burns Elem,526,247,279,0,481,22,NA,2016,23
1001039,Charleston,Jane Edwards Elem,68,33,35,0,40,19,NA,2016,9
1001040,Charleston,Mary Ford Elem,347,152,195,0,334,3,NA,2016,10
1001042,Charleston,W B Goodwin Elem,597,312,285,0,368,26,NA,2016,203
1001043,Charleston,Harbor View Elem,641,306,335,0,79,521,NA,2016,41
1001044,Charleston,Haut Gap Middle,486,224,262,0,184,186,NA,2016,116
1001045,Charleston,Minnie Hughes Elem,253,110,143,0,217,15,NA,2016,21
1001046,Charleston,Hunley Park Elem,466,241,225,0,258,78,NA,2016,130
1001047,Charleston,James Island Middle,351,153,198,0,114,210,NA,2016,27
1001050,Charleston,Ladson Elem,854,424,430,0,397,208,NA,2016,249
1001051,Charleston,Laing Middle,1106,489,617,0,145,869,NA,2016,92
1001052,Charleston,Lambs Elem,404,189,215,0,186,88,NA,2016,130
1001056,Charleston,St James-Santee Elem,200,100,100,0,193,4,NA,2016,3
1001057,Charleston,Memminger Elem,280,130,150,0,251,23,NA,2016,6
1001058,Charleston,Midland Park Primary,376,185,191,0,111,35,NA,2016,230
1001059,Charleston,Ellington Elem,393,181,212,0,260,54,NA,2016,79
1001060,Charleston,Mitchell Elem,311,138,173,0,299,6,NA,2016,6
1001061,Charleston,Jennie Moore Elem,1126,560,566,0,146,909,NA,2016,71
1001062,Charleston,Morningside Middle,330,323,7,0,262,8,NA,2016,60
1001063,Charleston,Mt Pleasant Academy,558,280,278,0,41,496,NA,2016,21
1001065,Charleston,Moultrie Middle,793,385,408,0,101,636,NA,2016,56
1001066,Charleston,Murray Lasaine Elem,247,113,134,0,104,124,NA,2016,19
1001067,Charleston,North Charleston Elem,542,259,283,0,390,32,NA,2016,120
1001068,Charleston,Oakland Elem,575,280,295,0,345,166,NA,2016,64
1001070,Charleston,Malcolm C Hursey Elem,317,144,173,0,190,75,NA,2016,52
1001072,Charleston,Matilda Dunston Elem,328,157,171,0,214,16,NA,2016,98
1001075,Charleston,Edith L Frierson Elem,103,62,40,1,95,3,NA,2016,4
1001076,Charleston,Sanders-Clyde Elem,460,223,237,0,444,1,NA,2016,15
1001077,Charleston,Pepperhill Elem,679,354,325,0,490,47,NA,2016,142
1001079,Charleston,James Simons Elem,343,164,179,0,247,86,NA,2016,10
1001081,Charleston,Springfield Elem,599,281,318,0,276,231,NA,2016,92
1001082,Charleston,St Andrew's Math and Science,766,366,400,0,265,409,NA,2016,92
1001083,Charleston,Angel Oak Elem,422,209,213,0,150,128,NA,2016,144
1001084,Charleston,Stiles Point Elem,706,367,339,0,77,600,NA,2016,29
1001085,Charleston,Stono Park Elem,283,127,156,0,222,28,NA,2016,33
1001086,Charleston,Sullivan's Island Elem,533,264,269,0,1,507,NA,2016,25
1001090,Charleston,Mamie Whitesides Elem,695,353,342,0,86,553,NA,2016,56
1001091,Charleston,Ashley River Creative Arts,577,298,279,0,68,448,NA,2016,61
1001092,Charleston,C E Williams Middle Creative A,628,309,319,0,243,298,NA,2016,87
1001093,Charleston,James B Edwards Elem,657,326,331,0,109,488,NA,2016,59
1001094,Charleston,Buist Academy,465,226,239,0,46,374,NA,2016,45
1001095,Charleston,Mt Zion Elem,270,142,128,0,103,38,NA,2016,129
1001096,Charleston,Belle Hall Elem,694,310,384,0,96,548,NA,2016,50
1001098,Charleston,Charleston School Of The Arts,1090,726,364,0,136,832,NA,2016,122
1001099,Charleston,Academic Magnet High,642,337,305,0,15,535,NA,2016,92
1001101,Charleston,Charleston Progressive,383,208,175,0,382,0,NA,2016,1
