district_id,district_alt,total_actively_enrolled_students,gender_female,gender_male,gender_missing,black_or_african_american,white,pupils_in_poverty,year,percent_pov_given,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,percent_in_poverty,report_card_year,district,school,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,supername,chair,teacher_count
4206999,Spartanburg 06,11453,5606,5847,0.0,3383,4893,,2018,65.3,3177,48.94787391949708,51.05212608050292,0.0,29.53811228499083,42.72243080415611,27.73945691085305,,2021.0,Spartanburg County School District Six,Spartanburg County School District Six,D,1390 Cavalier Way,Roebuck,SC,29376.0,PK-12,11254.0,864-576-4212,www.spart6.org,Dr. Darryl Owings,Dr. Darryl Owings,Mr. Lynn Harris,755.0
4207999,Spartanburg 07,7372,3633,3739,0.0,3976,2314,,2018,70.71,1082,49.28106348345089,50.71893651654911,0.0,53.93380358111774,31.38903960933261,14.677156809549649,,2021.0,Spartanburg School District Seven,Spartanburg School District Seven,D,610 Dupre Drive ,Spartanburg,SC,29307.0,PK-12,7052.0,864-594-4400,www.spartanburg7.org,Mr. Jeff Stevens,Mr. Jeff Stevens,Mr. Sanders Lee,655.0
4301999,Sumter 01,16540,8203,8333,4.0,10178,4992,,2018,72.71,1370,49.59492140266022,50.38089480048368,0.0241837968561064,61.53567110036276,30.1813784764208,8.282950423216445,,2021.0,Sumter Schools,Sumter Schools,D,1345 Wilson Hall Road,Sumter,SC,29151.0,PK-12,15586.0,8034696900,http://sumterschools.net/,Dr. Penelope Martin-Knox,Dr. Penelope Martin-Knox,Dr. Barbara R. Jackson,935.0
4401999,Union 01,4001,1912,2089,0.0,1471,2176,,2018,76.85,354,47.78805298675331,52.211947013246686,0.0,36.76580854786303,54.38640339915021,8.847788052986754,,2021.0,Union County Schools,Union County Schools,D,130 West Main Street,Union,SC,29379.0,PK-12,3814.0,864-429-1740,www.union.k12.sc.us,Mr. Joey Haney,Mr. Joey Haney,Mr. Gene Lipsey,269.0
4501999,Williamsburg 01,3824,1855,1969,0.0,3516,215,,2018,90.44,93,48.50941422594142,51.49058577405857,0.0,91.94560669456068,5.622384937238493,2.432008368200837,,2021.0,Williamsburg County School District,Williamsburg County School District,D,500 N. Academy Street,Kingstree,SC,29556.0,PK-12,3194.0,843-355-5571,www.wcsd.k12.sc.us,Dr. Rose H. Wilder,Dr. Rose H. Wilder,,198.0
4601999,York 01,5192,2540,2652,0.0,984,3450,,2018,67.26,758,48.92141756548536,51.07858243451464,0.0,18.95223420647149,66.44838212634822,14.599383667180277,,2021.0,York School District One,York School District One,D,1475 East Liberty St,York,SC,29745.0,PK-12,4889.0,803-684-9916,www.york.k12.sc.us,Kelly Coxe,Kelly Coxe,Diane Howell,362.0
4602999,York 02,7763,3699,4064,0.0,750,6003,,2018,36.2,1010,47.64910472755378,52.350895272446216,0.0,9.66121344840912,77.3283524410666,13.010434110524283,,2021.0,Clover School District (York 2),Clover School District (York 2),D,604 Bethel Street,Clover,SC,29710.0,PK-12,8372.0,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Dr. Sheila Quinn,Mack McCarter,594.0
4603999,York 03,17632,8603,9029,0.0,6979,7868,,2018,60.06,2785,48.791969147005446,51.20803085299456,0.0,39.581442831215966,44.62341197822142,15.795145190562613,,2021.0,Rock Hill School District (York 3),Rock Hill School District (York 3),D,386 E. Black St.,Rock Hill,SC,29730.0,PK-12,16652.0,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Dr. William Cook,Helena Miller,1265.0
4604999,York 04,15194,7484,7710,0.0,1581,10656,,2018,21.47,2957,49.25628537580624,50.74371462419376,0.0,10.405423193365802,70.13294721600631,19.46162959062788,,2021.0,Fort Mill School District - York 4,Fort Mill School District - York 4,D,2233 Deerfield Dr.,Fort Mill,SC,29715.0,PK-12,16883.0,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.","James N. Epps, Jr. Ph.D.",Kristy Spears,1225.0
4701999,SC Public Charter School District,25304,13008,12292,4.0,5667,15930,,2018,53.5,3689,51.406892190957954,48.57730003161556,0.0158077774264938,22.39566866898514,62.9544736010117,14.57872273158394,,2021.0,South Carolina Public Charter School District,South Carolina Public Charter School District,D,1824 Barnwell 29201,Columbia,SC,29201.0,PK-12,15773.0,8039609686,sccharter.org,Chris Neeley,Chris Neeley,John Payne,1096.0
5207999,School for the Deaf and the Blind,222,108,114,0.0,100,83,,2018,,39,48.64864864864865,51.35135135135135,0.0,45.04504504504504,37.38738738738739,17.56756756756757,,2021.0,SC School For The Deaf And The Blind,SC School For The Deaf And The Blind,D,,,,,PK-12,173.0,,,,,,92.0
5208999,Dept Of Juvenile Justice,563,82,481,0.0,362,162,,2018,88.64,38,14.564831261101244,85.43516873889875,0.0,64.29840142095915,28.774422735346363,6.74955595026643,,2021.0,South Carolina Department Of Juvenile Justice,South Carolina Department Of Juvenile Justice,D,220 Executive Center,Columbia,SC,29210.0,5-12,376.0,803-896-9110,https://djj.sc.gov/,Floyd Lyles,Floyd Lyles,Director Freddie Pough,59.0
5209999,Dept Of Corrections,595,29,565,1.0,427,147,,2018,85.63,21,4.873949579831933,94.9579831932773,0.1680672268907563,71.76470588235294,24.705882352941178,3.5294117647058822,,,,,,,,,,,,,,,,,
5364999,Governor's School for the Arts and Humanities,229,142,87,0.0,36,169,,2018,20.43,24,62.00873362445415,37.99126637554585,0.0,15.72052401746725,73.7991266375546,10.480349344978166,,2021.0,SC Governor's School For The Arts And Humanities,SC Governor's School For The Arts And Humanities,D,15 University Street,Greenville,SC,29601.0,10-12,228.0,864-282-3777,www.scgsah.org,Cedric Adderley,Cedric Adderley,Chad Prosser,8.0
5395999,Governor's School for Science and Mathmatics,267,133,134,0.0,33,178,,2018,15.24,56,49.812734082397,50.187265917603,0.0,12.359550561797752,66.66666666666666,20.973782771535586,,2021.0,SC Governor's School for Science and Mathematics,SC Governor's School for Science and Mathematics,D,401 Railroad Avenue,Hartsville,SC,29550.0,11-12,261.0,843-383-3900,www.scgssm.org,Mr. Daniel S. Dorsel,Mr. Daniel S. Dorsel,Mr. Robert Brown,24.0
160999,Abbeville 60,3002,1436,1566,,1085,1849,,2017,,68,47.834776815456365,52.16522318454364,,36.14257161892072,61.59227181878747,2.2651565622918057,,2021.0,Abbeville County School District,Abbeville County School District,D,400 Greenville St,Abbeville,SC,29620.0,PK-12,2924.0,864-366-5427,acsdsc.org,Dr. Mason Gary,Dr. Mason Gary,Brad Evans,223.0
201999,Aiken 01,24527,11805,12722,,9042,12689,,2017,,2796,48.13063154890529,51.86936845109471,,36.86549516858972,51.73482284828964,11.399681983120642,,2021.0,Aiken County Public School District,Aiken County Public School District,D,1000 Brookhaven Drive,Aiken,SC,29803.0,PK-12,22538.0,803-641-2428,http://www.acpsd.net,Mr. King Laurence,Mr. King Laurence,Dr. John Bradley,1546.0
301999,Allendale 01,1226,595,631,,1160,35,,2017,,31,48.53181076672104,51.46818923327896,,94.61663947797716,2.8548123980424145,2.528548123980424,,2021.0,Allendale County Schools,Allendale County Schools,D,3249 Allendale-Fairfax Hwy,Fairfax,SC,29827.0,PK-12,1071.0,8035844603,https://www.acs.k12.sc.us/,Dr. Margaret Gilmore,Dr. Margaret Gilmore,Not applicable,79.0
401999,Anderson 01,9949,4797,5152,,878,8181,,2017,,890,48.2159010955875,51.7840989044125,,8.825007538446075,82.22936978590813,8.945622675645794,,2021.0,Anderson School District One,Anderson School District One,D,801 N. Hamilton Street,Williamston,SC,29697.0,PK-12,10116.0,8648477344,https://www.anderson1.org,Mr. G. Robbie Binnicker,Mr. G. Robbie Binnicker,Mrs. Nancy Upton,615.0
402999,Anderson 02,3783,1883,1900,,688,2975,,2017,,120,49.77531060005287,50.22468939994713,,18.186624372191385,78.64128998149617,3.1720856463124503,,2021.0,Anderson School District Two,Anderson School District Two,D,10990 BHP Hwy,Honea Path,SC,29654.0,PK-12,3404.0,864-369-7364,http://www.anderson2.org,Donald Andrews,Donald Andrews,Jimmy Ouzts,224.0
403999,Anderson 03,2577,1264,1313,,311,2160,,2017,,106,49.04928211098176,50.95071788901824,,12.068296468762126,83.81839348079161,4.113310050446255,,2021.0,Anderson School District Three,Anderson School District Three,D,335 West Front Street,Iva,SC,29655.0,PK-12,2549.0,864-348-6196,https://acsd3.org,Kathy D. Hipp,Kathy D. Hipp,Mr. Tripp Bouknight,173.0
404999,Anderson 04,2889,1397,1492,,581,2189,,2017,,119,48.355832467982005,51.644167532018,,20.110764970578053,75.77016268605054,4.119072343371409,,2021.0,Anderson District 4,Anderson District 4,D,315 East Queen Street,Pendleton,SC,29670.0,PK-12,2755.0,864-403-2000,https://www.anderson4.org/,Dee Christopher,Dee Christopher,Dr. Tom Dobbins,193.0
405999,Anderson 05,12986,6392,6594,,4955,6799,,2017,,1232,49.2222393346681,50.7777606653319,,38.156476205144,52.35638379793623,9.48713999691976,,2021.0,Anderson School District Five,Anderson School District Five,D,400 Pearman Dairy Rd,Anderson,SC,29621.0,PK-12,12771.0,864-260-5000,www.anderson5.net,Thomas A. Wilson,Thomas A. Wilson,Rick Bradshaw,850.0
501999,Bamberg 01,1357,647,710,,782,541,,2017,,34,47.67870302137067,52.32129697862933,,57.6271186440678,39.86735445836404,2.5055268975681653,,2021.0,Bamberg School District 1,Bamberg School District 1,D,3830 Faust Street,Bamberg,SC,29003.0,PK-12,1194.0,803-245-3053,https://www.bamberg1.net,Dottie Brown,Dottie Brown,Mrs. Janeth Walker,90.0
502999,Bamberg 02,699,364,335,,675,16,,2017,,8,52.07439198855508,47.92560801144492,,96.5665236051502,2.28898426323319,1.144492131616595,,2021.0,Bamberg School District 2,Bamberg School District 2,D,Holly St,Denmark,SC,29042.0,PK-12,639.0,803-793-3346,https://sc02209464.schoolwires.net/,Dr. Thelma Sojourner,Dr. Thelma Sojourner,Beverly Bonaparte,53.0
619999,Barnwell 19,636,312,324,,488,120,,2017,,28,49.0566037735849,50.943396226415096,,76.72955974842768,18.867924528301888,4.40251572327044,,2021.0,Barnwell School District 19,Barnwell School District 19,D,446 Country Club Road,Blackville,SC,29817.0,PK-12,565.0,803-284-5605,www.barnwell19.k12.sc.us,David W. Corder,David W. Corder,Karen Jowers,34.0
629999,Barnwell 29,883,422,461,,476,391,,2017,,16,47.7916194790487,52.2083805209513,,53.90713476783692,44.28086070215176,1.8120045300113248,,2021.0,Williston School District (Barnwell 29),Williston School District (Barnwell 29),D,12255 Main Street,Williston,SC,29853.0,PK-12,802.0,8032667878,www.williston.k12.sc.us,Dr. Marcella Shaw,Dr. Marcella Shaw,Ronald Brown,58.0
645999,Barnwell 45,2201,1107,1094,,1114,946,,2017,,141,50.29532030895047,49.70467969104953,,50.613357564743296,42.980463425715584,6.406179009541117,,2021.0,Barnwell School District 45,Barnwell School District 45,D,770 Hagood Avenue,Barnwell,SC,29812.0,PK-12,2038.0,803-541-1300,https://www.barnwell45.org/,Crystal Stapleton,Crystal Stapleton,Rosey Anderson,137.0
701999,Beaufort 01,21731,10633,11098,,6627,8830,,2017,,6273,48.93009985734665,51.06990014265336,,30.49560535640329,40.63319681560903,28.866596106944,,2021.0,Beaufort County School District,Beaufort County School District,D,PO Drawer 309,Beaufort,SC,29901.0,PK-12,21219.0,843-322-2300,http://beaufortschools.net/,Dr. Frank Rodriguez,Dr. Frank Rodriguez,Dr. Christina Gwozdz,1710.0
801999,Berkeley 01,34357,16764,17593,,11762,17447,,2017,,5148,48.7935500771313,51.2064499228687,,34.23465378234421,50.78150013097768,14.983846086678115,,2021.0,Berkeley County School District,Berkeley County School District,D,107 East Main Street,Moncks Corner,SC,29461.0,PK-12,36575.0,843-899-8600,http://www.bcsdschools.net/,Dr. Eddie Ingram,Dr. Eddie Ingram,Mr. David Barrow,2293.0
901999,Calhoun 01,1754,841,913,,1027,600,,2017,,127,47.94754846066135,52.05245153933865,,58.551881413911055,34.20752565564425,7.240592930444698,,2021.0,Calhoun County Schools,Calhoun County Schools,D,125 Herlong Avenue,Saint Matthews,SC,29135.0,PK-12,1590.0,8036557310,ccpsonline.net,Dr. Steve Aaron Wilson,Dr. Steve Aaron Wilson,Gary Porth,119.0
1001999,Charleston 01,49183,24175,25008,,19993,23232,,2017,,5957,49.15316267816115,50.84683732183885,,40.6502246711262,47.235833519712095,12.111908586300144,,2021.0,Charleston County School District,Charleston County School District,D,75 Calhoun Street,Charleston,SC,29401.0,PK-12,48330.0,843-937-6300,https://www.ccsdschools.com/,Dr. Gerrita Postlewait,Dr. Gerrita Postlewait,Rev. Dr. Eric Mack,3651.0
1101999,Cherokee 01,8906,4347,4559,,2437,5766,,2017,,703,48.80979115203234,51.19020884796767,,27.363575117898048,64.74286997529755,7.8935549068044,,2021.0,Cherokee County School District 1,Cherokee County School District 1,D,141 Twin Lake Road,Gaffney,SC,29341.0,PK-12,7882.0,864-206-2201,www.cherokee1.org/home,Dr. Dana Fall,Dr. Dana Fall,Mr. Johnny Sarratt,589.0
1201999,Chester 01,5202,2520,2682,,2559,2450,,2017,,193,48.44290657439446,51.55709342560554,,49.19261822376009,47.09727028066128,3.710111495578624,,2021.0,Chester County School District,Chester County School District,D,509 District Office Drive,Chester,SC,29706.0,PK-12,4860.0,803-581-9500,https://www.chester.k12.sc.us/,Dr. Antwon Sutton,Dr. Antwon Sutton,Mr. Doug Shannon,370.0
1301999,Chesterfield 01,7129,3571,3558,,2949,3640,,2017,,540,50.09117688315333,49.90882311684668,,41.36625052602048,51.05905456585776,7.5746949081217565,,2021.0,Chesterfield County School District,Chesterfield County School District,D,401 West Blvd,Chesterfield,SC,29709.0,PK-12,6772.0,843-623-2175,https://www.chesterfieldschools.org,J. Harrison Goodwin,J. Harrison Goodwin,Wesley R. Miles,478.0
1401999,Clarendon 01,775,387,388,,727,30,,2017,,18,49.93548387096774,50.064516129032256,,93.80645161290325,3.870967741935484,2.3225806451612905,,2021.0,Clarendon 1,Clarendon 1,D,PO Box 38 12 South Church Street,Summerton,SC,29148.0,PK-12,654.0,8034852325,,Barbara Ragin Champagne,Barbara Ragin Champagne,Tony Junious,46.0
1402999,Clarendon 02,2933,1395,1538,,1981,780,,2017,,171,47.56222297988408,52.43777702011593,,67.5417661097852,26.59393112853733,5.830207978179339,,2021.0,Clarendon School District Two,Clarendon School District Two,D,15 Major Drive,Manning,SC,29102.0,PK-12,2604.0,803-435-4435,http://www.clarendon2.k12.sc.us,Dr. Shawn Johnson,Dr. Shawn Johnson,Ethel W. Sweat,150.0
1403999,Clarendon 03,1238,629,609,,316,830,,2017,,92,50.80775444264943,49.19224555735057,,25.52504038772213,67.04361873990307,7.431340872374798,,2021.0,Clarendon 3,Clarendon 3,D,1177 Atkinson Street P.O. Drawer 270,TURBEVILLE,SC,29162.0,PK-12,1236.0,8436592188,clarendon3.org,"Connie J. Dennis, Ph.D.","Connie J. Dennis, Ph.D.",Jason Newsome,78.0
1501999,Colleton 01,5715,2816,2899,,2895,2425,,2017,,395,49.27384076990376,50.72615923009624,,50.65616797900262,42.43219597550306,6.911636045494313,,2021.0,Colleton County School District,Colleton County School District,D,500 Forest Circle,WALTERBORO,SC,29488.0,PK-12,5138.0,8437824510,www.colleton.k12.sc.us,Mr. John Tidal,Mr. John Tidal,Patricia Simmons,325.0
1601999,Darlington 01,10051,4992,5059,,5530,4053,,2017,,468,49.6666998308626,50.3333001691374,,55.01940105462143,40.3243458362352,4.656253109143369,,2021.0,Darlington County School District,Darlington County School District,D,120 E Smith Avenue,Darlington,SC,29532.0,PK-12,9239.0,843-398-5100,www.darlington.k12.sc.us,Dr. Timothy Newman,Dr. Timothy Newman,Warren Jeffords,660.0
1703999,Dillon 03,1656,803,853,,573,1001,,2017,,82,48.490338164251206,51.50966183574879,,34.60144927536232,60.44685990338164,4.951690821256038,,2021.0,Dillon School District Three,Dillon School District Three,D,205 King Street,Lattta,SC,29565.0,PK-12,1546.0,843-752-7101,www.dillon3.k12.sc.us,"Dr John M. Kirby, Jr.","Dr John M. Kirby, Jr.",Kyle Berry,77.0
1704999,Dillon 04,4144,2043,2101,,2599,1155,,2017,,390,49.300193050193045,50.69980694980695,,62.71718146718147,27.87162162162162,9.411196911196912,,2021.0,Dillon School District Four,Dillon School District Four,D,1738 Highway 301 North,Dillon,SC,29536.0,PK-12,3901.0,843-774-1200,www.dillon.k12.sc.us,D. Ray Rogers,D. Ray Rogers,"Earl Gleason, Jr.",236.0
1802999,Dorchester 02,25882,12669,13213,,8716,14160,,2017,,3006,48.949076578316976,51.050923421683024,,33.6759137624604,54.70983695232208,11.614249285217523,,2021.0,Dorchester School District Two,Dorchester School District Two,D,115 Devon Road,Summerville,SC,29483.0,PK-12,24684.0,843-873-2901,https://www.ddtwo.org,Joseph R. Pye,Joseph R. Pye,Tanya Robinson/Gail Hughes,1596.0
1804999,Dorchester 04,2274,1068,1206,,1154,953,,2017,,167,46.96569920844328,53.03430079155673,,50.74758135444152,41.90853122251539,7.343887423043095,,2021.0,Dorchester District Four,Dorchester District Four,D,500 Ridge St.,St. George,SC,29477.0,PK-12,2101.0,843-563-4535,https://www.dorchester4.k12.sc.us/home,Dr. Kelvin Wymbs,Dr. Kelvin Wymbs,Mrs. Phyllis Hughes,154.0
1901999,Edgefield 01,3462,1712,1750,,1582,1627,,2017,,253,49.45118428653957,50.54881571346043,,45.69612940496823,46.99595609474292,7.307914500288851,,2021.0,Edgefield County School District,Edgefield County School District,D,3 Par Drive,Johnston,SC,29832.0,PK-12,3207.0,803-275-4601,https://ecsd.edgefield.k12.sc.us/,Dr. Kevin L. O’Gorman,Dr. Kevin L. O’Gorman,Mrs. Robin Ball,249.0
2001999,Fairfield 01,2761,1362,1399,,2419,280,,2017,,62,49.329952915610285,50.67004708438972,,87.61318362911989,10.141253169141615,2.2455632017385008,,2021.0,Fairfield County School District,Fairfield County School District,D,1226 US Highway 321 By-Pass south,Winnsboro,SC,29180.0,PK-12,2414.0,803-635-4607,https://www.fairfield1.org/,Dr. J.R. Green,Dr. J.R. Green,Henry Miller,255.0
2101999,Florence 01,16299,8058,8241,,8916,6437,,2017,,946,49.43861586600405,50.56138413399594,,54.702742499539845,39.49322044297196,5.804037057488189,,2021.0,Florence One Schools,Florence One Schools,D,319 South Irby Street,Florence,SC,29501.0,PK-12,15186.0,843-669-4141,www.f1s.org,Richard O'Malley,Richard O'Malley,Porter Stewart,1165.0
2102999,Florence 02,1145,518,627,,461,617,,2017,,67,45.24017467248908,54.75982532751091,,40.262008733624455,53.88646288209606,5.851528384279476,,2021.0,Florence County School District 2,Florence County School District 2,D,2121 South Pamplico Highway,Pamplico,SC,29583.0,PK-12,1094.0,843-493-2502,https://www.fsd2.org/,"Neal Vincent, Ed.D.","Neal Vincent, Ed.D.",Mr. Robert Singletary,71.0
2103999,Florence 03,3631,1793,1838,,2377,1048,,2017,,206,49.3803359955935,50.619664004406495,,65.46405948774442,28.862572294133848,5.6733682181217295,,2021.0,Florence School District Three,Florence School District Three,D,125 S. Blanding St,Lake City,SC,29560.0,PK-12,3263.0,843-374-8652,125 S. Blanding St,Dr. Laura Hickson,Dr. Laura Hickson,Barbara Bryant,232.0
2104999,Florence 04,675,311,364,,562,52,,2017,,56,46.07407407407408,53.92592592592592,,83.25925925925925,7.703703703703704,8.296296296296296,,2021.0,Florence 4,Florence 4,D,304 Kemper Street  ,Timmonsville,SC,29161.0,PK-12,681.0,843-346-3956,www.florence4.k12.sc.us,Dan Strickland,Teresa Gamble - Executive District Administrator,Lille Joe,43.0
2105999,Florence 05,1299,637,662,,403,843,,2017,,53,49.03772132409546,50.962278675904535,,31.02386451116243,64.8960739030023,4.080061585835258,,2021.0,Florence School District Five,Florence School District Five,D,156 East Marion Street,Johnsonville,SC,29555.0,PK-12,1180.0,843-386-2358,https://www.fsd5.org/,Randy Smiley,Randy Smiley,Faith Truesdale,86.0
2201999,Georgetown 01,9496,4586,4910,,4240,4700,,2017,,556,48.29401853411963,51.70598146588037,,44.65037910699242,49.49452401010952,5.855096882898062,,2021.0,Georgetown County School District,Georgetown County School District,D,2018 Church Street,Georgetown,SC,29440.0,PK-12,8479.0,843-436-7000,www.gcsd.k12.sc.us,Mr. Keith Price,Mr. Keith Price,Mr. Jim Dumm,645.0
2301999,Greenville 01,76312,37181,39131,,19952,41600,,2017,,14760,48.72235035118985,51.27764964881016,,26.14529824929238,54.51305168256631,19.34165006814132,,2021.0,The School District Of Greenville County,The School District Of Greenville County,D,301 E. Camperdown Way,Greenville,SC,29601.0,PK-12,74094.0,864-355-3100,www.greenville.k12.sc.us,"W. Burke Royster, PhD","W. Burke Royster, PhD",Lynda Leventis-Wells,5032.0
2450999,Greenwood 50,8883,4316,4567,,3894,3648,,2017,,1341,48.58718901272093,51.412810987279066,,43.83654170888213,41.06720702465383,15.096251266464034,,2021.0,Greenwood School District 50,Greenwood School District 50,D,1855 Calhoun Road,Greenwood,SC,29649.0,PK-12,8646.0,864-941-5400,www.gwd50.org,Dr. Steve Glenn,Dr. Steve Glenn,Ken Cobb,614.0
2451999,Greenwood 51,953,457,496,,193,709,,2017,,51,47.95383001049318,52.04616998950682,,20.25183630640084,74.39664218258132,5.351521511017839,,2021.0,Ware Shoals School District 51,Ware Shoals School District 51,D,56 S Greenwood Ave,Ware Shoals,SC,29692.0,PK-12,934.0,8644567496,www.gwd51.org,Dr. Fay Sprouse,Dr. Fay Sprouse,Mr. Shanon Calvert,66.0
2452999,Greenwood 52,1582,764,818,,373,1158,,2017,,51,48.29329962073325,51.70670037926675,,23.577749683944376,73.19848293299621,3.2237673830594185,,2021.0,Greenwood School District 52,Greenwood School District 52,D,605 Johnston Road,Ninety Six,SC,29666.0,PK-12,1492.0,864-543-3100,www.greenwood52.org,Dr. Rex S. Ward,Dr. Rex S. Ward,Mr. Jeff Chapman,104.0
2501999,Hampton 01,2326,1152,1174,,1311,973,,2017,,42,49.52708512467756,50.47291487532244,,56.362854686156496,41.83147033533964,1.8056749785038693,,2021.0,Hampton District One,Hampton District One,D,372 E Pine Street,Varnville,SC,29944.0,PK-12,1948.0,803-943-4576,www.hampton1.org,Dr. Ronald Wilcox,Dr. Ronald Wilcox,"Phillip Strother, Sr.",142.0
2502999,Hampton 02,734,363,371,,688,9,,2017,,37,49.4550408719346,50.54495912806539,,93.73297002724796,1.226158038147139,5.040871934604905,,2021.0,Hampton 2,Hampton 2,D,,,,,PK-12,645.0,,,,,,47.0
2601999,Horry 01,43556,21119,22437,,10174,26769,,2017,,6613,48.48700523464046,51.51299476535953,,23.358435118009,61.45881164477913,15.182753237211866,,2021.0,Horry County Schools,Horry County Schools,D,335 Four Mile Road,Conway,SC,29577.0,PK-12,44479.0,843-488-6700,www.horrycountyschools.net,Dr. Rick Maxey,Dr. Rick Maxey,Ken Richardson,3113.0
2701999,Jasper 01,2709,1295,1414,,1640,350,,2017,,719,47.80361757105944,52.19638242894057,,60.5389442598745,12.919896640826872,26.541159099298632,,2021.0,Jasper County School District,Jasper County School District,D,10942 N. Jacob Smart Blvd.,Ridgeland,SC,29936.0,PK-12,2664.0,843-489-8892,www.jcsd.net,Dr. Rechel Anderson,Dr. Rechel Anderson,Carolyn Bolden,169.0
2801999,Kershaw 01,10682,5097,5585,,3271,6534,,2017,,877,47.71578356113088,52.28421643886912,,30.621606440741434,61.16832053922487,8.210073020033702,,2021.0,Kershaw County School District,Kershaw County School District,D,2029 West DeKalb Street,Camden,SC,29020.0,PK-12,10763.0,803-432-8416,www.kcsdschools.net,Dr. Shane Robbins,Dr. Shane Robbins,Dr. James P. Smith,684.0
2901999,Lancaster 01,12896,6358,6538,,3893,7741,,2017,,1262,49.30210918114144,50.69789081885856,,30.18765508684864,60.026364764268,9.785980148883375,,2021.0,Lancaster,Lancaster,D,300 South Catawba Street,Lancaster,SC,29720.0,PK-12,13940.0,8032894885,www.lancastercsd.com,Jonathan Phipps,Jonathan Phipps,Robert Parker,904.0
3055999,Laurens 55,5864,2830,3034,,1908,3238,,2017,,718,48.26057298772169,51.73942701227831,,32.537517053206,55.21828103683493,12.244201909959072,,2021.0,Laurens County School District 55,Laurens County School District 55,D,301 Hillcrest Drive,Laurens,SC,29360.0,PK-12,5333.0,864-984-3568,www.laurens55.org,Dr. Ameca Thomas,Dr. Ameca Thomas,Mrs. Cathy Little,388.0
3056999,Laurens 56,3010,1480,1530,,1249,1576,,2017,,185,49.16943521594684,50.83056478405316,,41.49501661129568,52.35880398671097,6.146179401993355,,2021.0,Laurens County School District 56,Laurens County School District 56,D,211 N. Broad Street Suite B,Clinton,SC,29325.0,PK-12,2827.0,864-833-0800,https://www.lcsd56.org/,Dr. David C. O'Shields,Dr. David C. O'Shields,Jim Barton,194.0
3101999,Lee 01,2016,1002,1014,,1857,115,,2017,,44,49.70238095238096,50.29761904761904,,92.11309523809524,5.704365079365079,2.1825396825396823,,2021.0,Lee County School District,Lee County School District,D,310 Roland Street,"Bishopville, South Carolina",SC,29010.0,PK-12,1565.0,803-484-5327,www.leeschoolsk12.org,"Bernard McDaniel, Sr.","Bernard McDaniel, Sr.",Ms. Sylvia Scott,85.0
3201999,Lexington 01,25571,12432,13139,,3572,18995,,2017,,3004,48.61757459622228,51.38242540377773,,13.968949200265929,74.28336787767392,11.747682922060148,,2021.0,Lexington County School District One,Lexington County School District One,D,100 Tarrar Springs Road NA,Lexington,SC,29072.0,PK-12,27072.0,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Dr. Gregory Little,Anne Marie Green,1959.0
3202999,Lexington 02,8865,4296,4569,,3157,3944,,2017,,1764,48.46023688663282,51.53976311336718,,35.61195713479977,44.489565707839816,19.898477157360407,,2021.0,Lexington School District Two,Lexington School District Two,D,715 Ninth Street,West Columbia,SC,29169.0,PK-12,8582.0,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Dr. Nicolas Wade,Christina Rucker,636.0
3203999,Lexington 03,2035,1001,1034,,776,1008,,2017,,251,49.18918918918919,50.810810810810814,,38.13267813267813,49.533169533169534,12.334152334152334,,2021.0,Lexington County School District Three,Lexington County School District Three,D,338 West Columbia Avenue,Batesburg-Leesville,SC,29006.0,PK-12,2020.0,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Dr. Ashley Atkinson,Craig Caughman,160.0
3204999,Lexington 04,3526,1696,1830,,819,2149,,2017,,558,48.099829835507656,51.90017016449234,,23.227453204764608,60.94724900737379,15.8252977878616,,2021.0,Lexington School District Four,Lexington School District Four,D,607 East Fifth Street,Swansea,SC,29160.0,PK-12,3245.0,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.","Robert Maddox, Jr., Ed. D.",Brad Frick,224.0
3205999,Lexington 05,17300,8494,8806,,5380,10357,,2017,,1563,49.09826589595376,50.90173410404625,,31.09826589595376,59.86705202312139,9.034682080924854,,2021.0,School District Five Of Lexington & Richland Count,School District Five Of Lexington & Richland Count,D,1020 Dutch Fork Rd.,Irmo,SC,29036.0,PK-12,16780.0,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Dr. Christina S. Melton,Mrs. Jan Hammond,1332.0
3301999,McCormick 01,789,378,411,,622,156,,2017,,11,47.90874524714829,52.09125475285171,,78.8339670468948,19.771863117870723,1.394169835234474,,2021.0,Mccormick County School District,Mccormick County School District,D,821 North Mine Street,McCormick,SC,29835.0,PK-12,657.0,8648520639,http://mccormick.k12.sc.us,Dr. Jaime Hembree,Dr. Jaime Hembree,Verteema Chiles,51.0
